season,date,league_id,league,Team 1,Team2,SPI1,SPI2,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,Outcome
2021,24/07/21,2160,United Soccer League,Tampa Bay Rowdies,Loudoun United FC,26.26,9.92,2.1,0.72,8.0,3.5,3.0,1.0,2.01,0.33,1.65,0.53,3.07,1.05,1
2021,24/07/21,1951,Major League Soccer,Chicago Fire,Toronto FC,35.46,33.61,1.93,1.43,8.8,12.2,1.0,2.0,3.66,0.64,3.02,0.97,1.05,1.96,1
2021,24/07/21,1951,Major League Soccer,Minnesota United FC,Portland Timbers,40.48,38.27,1.8,1.23,23.8,21.3,2.0,1.0,2.37,0.42,2.9,0.92,2.1,1.05,1
2021,24/07/21,1951,Major League Soccer,Nashville SC,FC Cincinnati,40.71,27.37,1.77,0.69,25.9,12.9,3.0,0.0,0.98,0.35,0.76,0.69,3.15,0.0,1
2021,24/07/21,2160,United Soccer League,Oklahoma City Energy FC,Swope Park Rangers,12.62,10.49,1.51,0.95,18.5,10.3,0.0,0.0,0.65,0.36,1.03,0.7,0.0,0.0,1
2021,24/07/21,2160,United Soccer League,Memphis 901 FC,Tulsa Roughnecks,14.94,16.09,1.5,1.29,25.8,25.2,1.0,0.0,0.8,0.76,0.9,1.34,1.05,0.0,1
2021,24/07/21,1951,Major League Soccer,FC Dallas,Los Angeles Galaxy,35.65,35.44,1.64,1.2,13.8,17.8,4.0,0.0,0.95,1.39,0.29,1.34,3.75,0.0,1
2021,24/07/21,4582,National Women's Soccer League,Houston Dash,Portland Thorns,54.42,59.89,1.13,1.13,21.5,18.0,0.0,1.0,,,,,,,1
2021,24/07/21,2160,United Soccer League,Rio Grande Valley FC Toros,Austin Bold FC,17.35,16.93,1.28,0.99,22.2,26.0,1.0,1.0,0.96,1.72,0.9,1.23,1.05,1.05,1
2021,24/07/21,2160,United Soccer League,New Mexico United,El Paso Locomotive FC,19.76,21.07,1.24,1.02,25.0,11.9,0.0,0.0,0.73,0.37,0.57,0.77,0.0,0.0,1
2021,24/07/21,2160,United Soccer League,Orange County SC,Sacramento Republic FC,21.68,20.56,1.3,1.05,13.0,22.3,2.0,2.0,1.74,0.76,2.08,0.69,2.1,2.1,1
2021,24/07/21,1952,Mexican Primera Division Torneo Apertura,Guadalajara,Atlético San Luis,46.58,35.42,1.73,1.0,22.8,29.0,1.0,2.0,1.91,0.88,1.43,0.8,1.05,2.1,1
2021,24/07/21,1951,Major League Soccer,Real Salt Lake,Colorado Rapids,33.09,40.16,1.37,1.2,23.8,14.3,3.0,0.0,1.0,0.34,1.08,0.75,3.0,0.0,1
2021,24/07/21,1951,Major League Soccer,San Jose Earthquakes,Houston Dynamo,32.01,31.49,1.65,1.23,14.4,20.8,1.0,1.0,0.72,0.5,1.58,1.27,1.05,1.05,1
2021,24/07/21,1951,Major League Soccer,Los Angeles FC,Vancouver Whitecaps,52.59,24.23,2.32,0.58,12.8,8.2,2.0,2.0,0.95,0.79,1.8,0.73,2.1,2.1,1
2021,24/07/21,2160,United Soccer League,San Diego Loyal SC,Arizona United,20.58,37.84,1.18,1.68,7.6,11.1,0.0,1.0,0.61,1.38,0.6,1.91,0.0,1.05,0
2021,25/07/21,1832,BJL,KV Mechelen,Antwerp,44.25,48.25,1.59,1.55,,,3.0,2.0,,,,,,,1
2021,25/07/21,1846,German 2. Bundesliga,SV Sandhausen,Fortuna Düsseldorf,31.86,40.78,1.24,1.46,,,0.0,2.0,0.83,2.84,1.11,1.23,0.0,2.1,0
2021,25/07/21,1846,German 2. Bundesliga,1. FC Nürnberg,Erzgebirge Aue,32.27,24.87,1.57,1.03,,,0.0,0.0,1.18,0.32,2.19,0.36,0.0,0.0,1
2021,25/07/21,1846,German 2. Bundesliga,FC St. Pauli,Holstein Kiel,33.25,36.02,1.4,1.36,,,3.0,0.0,1.4,0.58,1.54,1.2,2.63,0.0,1
2021,25/07/21,1837,Danish SAS-Ligaen,Randers FC,Odense BK,36.55,37.25,1.29,1.08,,,1.0,1.0,,,,,,,1
2021,25/07/21,1837,Danish SAS-Ligaen,FC Nordsjaelland,AGF Aarhus,40.75,41.39,1.55,1.38,,,0.0,0.0,,,,,,,1
2021,25/07/21,1879,Swiss Raiffeisen Super League,FC Lugano,FC Zurich,31.85,34.93,1.34,1.25,,,0.0,2.0,,,,,,,1
2021,25/07/21,1874,Swedish Allsvenskan,Kalmar FF,Djurgardens IF,21.03,45.55,0.79,1.62,27.4,58.0,0.0,1.0,,,,,,,0
2021,25/07/21,2105,Brasileiro Série A,Atletico Mineiro,Bahía,59.58,46.77,1.82,0.83,41.3,20.1,3.0,0.0,2.5,0.74,0.85,1.16,2.39,0.0,1
2021,25/07/21,1832,BJL,Club Brugge,Eupen,67.44,35.44,2.34,0.66,,,2.0,2.0,,,,,,,1
2021,25/07/21,1837,Danish SAS-Ligaen,FC Copenhagen,Silkeborg,53.28,26.43,2.31,0.85,,,0.0,0.0,,,,,,,1
2021,25/07/21,1879,Swiss Raiffeisen Super League,FC Sion,Servette,35.44,33.97,1.59,1.33,,,1.0,2.0,,,,,,,1
2021,25/07/21,1879,Swiss Raiffeisen Super League,Grasshoppers Zürich,Basel,26.79,48.42,1.04,1.79,,,0.0,2.0,,,,,,,0
2021,25/07/21,1866,Russian Premier Liga,Ural Sverdlovsk Oblast,FC Krasnodar,36.72,52.93,1.26,1.75,,,0.0,3.0,,,,,,,0
2021,25/07/21,1827,ATMB,SK Austria Klagenfurt,Wolfsberger AC,31.44,42.17,1.19,1.47,,,1.0,1.0,,,,,,,0
2021,25/07/21,1827,ATMB,SV Ried,FK Austria Vienna,31.13,42.68,1.13,1.45,,,2.0,1.0,,,,,,,0
2021,25/07/21,1874,Swedish Allsvenskan,BK Hacken,IF Elfsborg,37.52,37.71,1.5,1.22,3.9,13.9,1.0,1.0,,,,,,,1
2021,25/07/21,1874,Swedish Allsvenskan,Hammarby,IFK Norrkoping,39.86,40.68,1.8,1.6,9.5,10.9,2.0,1.0,,,,,,,1
2021,25/07/21,1866,Russian Premier Liga,Krylia Sovetov,Terek Grozny,34.76,38.27,1.41,1.33,,,1.0,2.0,,,,,,,1
2021,25/07/21,1837,Danish SAS-Ligaen,Brondby,Viborg,50.42,28.32,1.97,0.77,,,1.0,1.0,,,,,,,1
2021,25/07/21,1832,BJL,Anderlecht,Union Saint Gilloise,56.02,31.55,1.87,0.63,,,1.0,3.0,,,,,,,1
2021,25/07/21,5641,APD,Defensa y Justicia,Godoy Cruz,43.64,27.8,1.86,0.91,,,1.0,2.0,1.2,1.75,1.49,1.38,1.05,2.1,1
2021,25/07/21,5641,APD,Patronato,Sarmiento,33.52,30.68,1.58,1.24,,,2.0,0.0,1.68,0.48,1.01,1.09,1.58,0.0,1
2021,25/07/21,1952,Mexican Primera Division Torneo Apertura,Pumas Unam,Atlas,41.33,46.53,1.1,1.02,25.4,19.8,0.0,0.0,0.82,1.25,0.75,1.06,0.0,0.0,1
2021,25/07/21,1866,Russian Premier Liga,CSKA Moscow,FC Ufa,55.91,35.25,1.91,0.79,,,1.0,0.0,,,,,,,1
2021,25/07/21,5641,APD,Rosario Central,Velez Sarsfield,36.68,51.36,1.08,1.53,,,1.0,0.0,1.12,0.54,1.38,0.87,0.84,0.0,0
2021,25/07/21,1832,BJL,St. Truidense,KAA Gent,34.93,53.93,1.05,1.6,,,2.0,1.0,,,,,,,0
2021,25/07/21,2105,Brasileiro Série A,Flamengo,São Paulo,70.81,54.68,1.95,0.7,71.4,21.2,5.0,1.0,2.09,1.69,1.5,1.09,4.14,1.05,1
2021,25/07/21,2105,Brasileiro Série A,Fortaleza,Bragantino,53.71,58.56,1.29,1.19,20.2,36.4,1.0,0.0,0.85,1.2,0.88,1.19,1.05,0.0,1
2021,25/07/21,5641,APD,River Plate,Union Santa Fe,65.83,33.16,2.34,0.67,,,4.0,0.0,2.07,0.48,1.75,0.09,4.2,0.0,1
2021,25/07/21,4582,National Women's Soccer League,Sky Blue FC,Chicago Red Stars,55.87,50.78,1.31,0.92,17.5,23.5,2.0,1.0,,,,,,,1
2021,25/07/21,2105,Brasileiro Série A,Santos,Atlético Goianiense,56.21,42.19,1.61,0.78,14.3,39.1,0.0,1.0,2.77,1.96,3.22,1.0,0.0,1.05,1
2021,25/07/21,2105,Brasileiro Série A,Atlético Paranaense,Internacional,52.81,55.57,1.3,1.08,10.1,16.2,2.0,1.0,0.84,1.54,0.76,1.34,2.1,1.05,1
2021,25/07/21,1951,Major League Soccer,New York City FC,Orlando City SC,51.87,42.56,1.86,1.03,12.2,11.5,5.0,0.0,4.88,0.68,2.06,0.28,4.73,0.0,1
2021,25/07/21,1951,Major League Soccer,New England Revolution,Montreal Impact,49.92,31.77,2.14,0.9,17.8,24.7,2.0,1.0,1.04,1.48,1.12,1.34,2.03,1.05,1
2021,25/07/21,5641,APD,Estudiantes,CA Independiente,38.67,45.52,1.19,1.26,,,0.0,1.0,0.97,0.27,2.25,0.57,0.0,1.05,0
2021,25/07/21,2105,Brasileiro Série A,Sport Recife,Ceará,40.62,51.18,1.08,1.0,49.0,14.1,0.0,0.0,0.46,0.96,1.58,1.39,0.0,0.0,1
2021,25/07/21,4582,National Women's Soccer League,Racing Louisville FC,Washington Spirit,45.42,53.97,1.06,1.18,27.3,26.0,0.0,2.0,,,,,,,0
2021,25/07/21,1951,Major League Soccer,Inter Miami CF,Philadelphia Union,31.44,46.9,1.21,1.45,9.7,14.6,1.0,1.0,1.28,1.35,1.7,1.19,1.05,1.05,0
2021,25/07/21,1951,Major League Soccer,DC United,New York Red Bulls,37.91,43.3,1.41,1.19,26.0,23.9,1.0,0.0,1.25,0.17,0.86,1.22,1.05,0.0,1
2021,25/07/21,2160,United Soccer League,LA Galaxy II,Oakland Roots,9.71,9.91,1.33,1.19,8.3,13.3,3.0,0.0,2.75,0.49,2.02,0.66,2.56,0.0,1
2021,25/07/21,1952,Mexican Primera Division Torneo Apertura,Monterrey,Puebla,61.17,39.34,1.84,0.72,16.7,23.7,1.0,1.0,1.73,1.39,1.54,0.89,1.05,1.05,1
2021,25/07/21,1951,Major League Soccer,Seattle Sounders FC,Sporting Kansas City,45.94,45.87,1.52,1.02,20.7,13.7,1.0,3.0,1.11,1.29,0.81,0.51,1.05,3.11,1
2021,25/07/21,1952,Mexican Primera Division Torneo Apertura,Tijuana,Tigres UANL,39.51,56.5,1.1,1.51,26.7,11.3,1.0,2.0,0.63,0.76,1.64,0.46,1.05,2.1,0
2021,26/07/21,1866,Russian Premier Liga,FK Nizhny Novgorod,Sochi,33.13,47.27,1.19,1.6,,,1.0,0.0,,,,,,,0
2021,26/07/21,1837,Danish SAS-Ligaen,Sonderjyske,Vejle,30.3,30.97,1.47,1.27,,,1.0,0.0,,,,,,,1
2021,26/07/21,1874,Swedish Allsvenskan,Östersunds FK,Halmstads BK,20.59,20.4,1.29,0.98,57.2,46.6,0.0,1.0,,,,,,,1
2021,26/07/21,1874,Swedish Allsvenskan,Orebro SK,AIK,19.0,33.08,1.1,1.32,52.5,7.0,1.0,1.0,,,,,,,0
2021,26/07/21,1874,Swedish Allsvenskan,Varbergs BoIS FC,IFK Goteborg,24.24,32.47,1.38,1.38,41.5,9.1,2.0,0.0,,,,,,,0
2021,26/07/21,1844,French Ligue 2,Dijon FCO,Sochaux,44.08,30.34,1.73,1.01,,,1.0,3.0,,,,,,,1
2021,26/07/21,5641,APD,Talleres de Córdoba,Arsenal Sarandi,41.78,34.73,1.76,1.22,,,2.0,0.0,1.61,0.25,1.17,0.73,1.86,0.0,1
2021,26/07/21,2105,Brasileiro Série A,Juventude,Chapecoense AF,39.33,39.27,1.35,0.96,52.0,38.2,1.0,0.0,0.46,0.23,0.64,1.14,1.05,0.0,1
2021,26/07/21,2105,Brasileiro Série A,Cuiaba,Corinthians,41.91,51.55,1.1,1.04,47.7,26.9,1.0,2.0,0.93,0.24,0.57,0.81,1.05,2.1,1
2021,26/07/21,5641,APD,Argentinos Juniors,Newell's Old Boys,38.9,40.69,1.3,1.16,,,1.0,0.0,2.48,0.71,2.49,0.55,0.84,0.0,1
2021,26/07/21,1952,Mexican Primera Division Torneo Apertura,Cruz Azul,Mazatlán FC,56.47,34.56,1.86,0.74,12.8,28.7,0.0,2.0,2.21,0.82,0.75,0.99,0.0,2.1,1
2021,27/07/21,1947,Japanese J League,Gamba Osaka,Oita Trinita,27.23,16.45,1.18,0.54,41.5,42.2,2.0,1.0,,,,,,,1
2021,27/07/21,1832,BJL,KFCO Beerschot-Wilrijk,Cercle Brugge,35.01,35.02,1.44,1.21,,,0.0,1.0,,,,,,,1
2021,27/07/21,5641,APD,Huracán,Colon Santa Fe,33.78,32.69,1.36,1.11,,,1.0,1.0,1.93,1.25,1.5,0.73,1.05,1.05,0
2021,27/07/21,5641,APD,Aldosivi,Racing Club,28.41,43.79,0.96,1.41,,,0.0,2.0,1.62,2.89,0.88,1.69,0.0,1.58,0
2021,27/07/21,2160,United Soccer League,Loudoun United FC,Charleston Battery,9.79,13.26,1.27,1.4,2.0,19.2,3.0,5.0,1.95,3.22,1.38,1.27,3.15,4.73,0
2021,27/07/21,5641,APD,Boca Juniors,San Lorenzo,58.41,38.85,1.95,0.87,,,0.0,2.0,0.58,1.7,0.82,1.05,0.0,2.1,1
2021,27/07/21,2160,United Soccer League,Las Vegas Lights FC,Orange County SC,12.2,22.48,1.22,1.65,13.4,12.3,3.0,1.0,2.14,1.08,0.81,1.5,2.65,1.05,0
2021,28/07/21,1859,Norwegian Tippeligaen,Odd BK,Sandefjord,28.29,20.62,1.65,1.08,5.6,21.0,2.0,3.0,,,,,,,1
2021,28/07/21,1859,Norwegian Tippeligaen,Haugesund,Stromsgodset,28.73,26.95,1.64,1.2,4.8,6.5,2.0,1.0,,,,,,,1
2021,28/07/21,1859,Norwegian Tippeligaen,Lillestrom,Sarpsborg,26.03,21.68,1.33,0.96,4.3,25.4,2.0,0.0,,,,,,,1
2021,28/07/21,1859,Norwegian Tippeligaen,Mjondalen,Stabaek,20.55,21.45,1.36,1.08,42.6,53.9,1.0,2.0,,,,,,,1
2021,28/07/21,5641,APD,Union Santa Fe,Banfield,34.6,35.55,1.26,1.11,,,0.0,1.0,0.38,1.94,0.78,1.33,0.0,0.84,0
2021,28/07/21,5641,APD,Godoy Cruz,Atlético Tucumán,29.21,34.44,1.34,1.4,,,1.0,2.0,1.75,2.31,1.0,1.46,1.05,2.1,1
2021,28/07/21,5641,APD,Sarmiento,Platense,28.95,31.54,1.36,1.28,,,1.0,0.0,1.46,0.28,1.64,0.52,0.84,0.0,0
2021,28/07/21,5641,APD,Velez Sarsfield,Defensa y Justicia,50.82,42.83,1.48,0.94,,,0.0,0.0,1.23,0.49,1.35,0.9,0.0,0.0,1
2021,28/07/21,5641,APD,CA Independiente,Patronato,45.31,34.66,1.68,0.99,,,2.0,0.0,1.32,0.67,1.76,1.61,2.1,0.0,1
2021,28/07/21,2160,United Soccer League,Atlanta United 2,Tulsa Roughnecks,9.79,15.86,1.25,1.45,10.1,22.3,2.0,1.0,2.08,1.22,1.28,0.94,2.1,1.05,0
2021,28/07/21,2160,United Soccer League,Swope Park Rangers,Louisville City FC,10.38,29.71,0.98,1.83,9.4,9.6,1.0,2.0,0.4,2.18,0.62,1.56,1.05,2.1,0
2021,28/07/21,5641,APD,Lanus,River Plate,43.87,67.19,1.14,2.08,,,0.0,3.0,1.26,1.2,1.46,1.19,0.0,3.15,0
2021,28/07/21,2160,United Soccer League,San Antonio FC,El Paso Locomotive FC,26.13,20.8,1.41,0.98,21.8,10.6,1.0,2.0,1.39,2.1,1.97,1.27,1.05,2.09,1
2021,28/07/21,1951,Major League Soccer,Los Angeles FC,Minnesota United FC,51.01,41.66,1.88,1.07,11.6,20.2,2.0,2.0,2.41,1.01,1.61,0.86,2.1,2.1,1
2021,29/07/21,5641,APD,Central Córdoba Santiago del Estero,Talleres de Córdoba,32.11,41.13,1.26,1.47,,,2.0,1.0,1.19,1.47,0.58,0.62,2.1,1.05,0
2021,29/07/21,5641,APD,Arsenal Sarandi,Argentinos Juniors,34.7,38.82,1.27,1.28,,,1.0,0.0,1.6,0.31,1.4,1.26,1.05,0.0,0
2021,29/07/21,5641,APD,Gimnasia La Plata,Rosario Central,34.18,35.17,1.35,1.19,,,1.0,0.0,1.41,1.23,1.24,1.6,1.05,0.0,1
2021,29/07/21,5641,APD,Newell's Old Boys,Estudiantes,41.57,40.51,1.37,1.15,,,4.0,2.0,0.84,2.23,0.9,1.83,4.11,2.1,0
2021,29/07/21,2160,United Soccer League,Tacoma Defiance,San Diego Loyal SC,11.22,19.61,1.11,1.31,19.4,13.2,2.0,1.0,2.5,0.61,1.15,1.7,2.1,1.05,0
2021,30/07/21,1947,Japanese J League,Consadole Sapporo,Gamba Osaka,30.29,27.56,1.13,0.99,5.4,25.7,0.0,2.0,,,,,,,1
2021,30/07/21,1866,Russian Premier Liga,FC Arsenal Tula,Rubin Kazan,33.13,48.74,1.1,1.56,,,0.0,3.0,,,,,,,0
2021,30/07/21,1866,Russian Premier Liga,Krylia Sovetov,Spartak Moscow,33.96,57.12,1.18,2.06,,,0.0,1.0,,,,,,,0
2021,30/07/21,1846,German 2. Bundesliga,Karlsruher SC,SV Darmstadt 98,32.12,35.87,1.48,1.46,,,3.0,0.0,2.47,0.32,1.58,0.87,2.79,0.0,1
2021,30/07/21,1846,German 2. Bundesliga,SC Paderborn,1. FC Nürnberg,34.9,32.27,1.53,1.24,,,2.0,2.0,0.58,0.7,0.57,0.99,2.1,2.1,1
2021,30/07/21,1832,BJL,Genk,KV Oostende,64.55,42.16,2.35,1.04,,,3.0,4.0,,,,,,,1
2021,30/07/21,1951,Major League Soccer,New York City FC,Columbus Crew,54.99,38.06,1.87,0.8,15.1,19.7,4.0,1.0,4.32,1.32,2.92,0.95,4.19,1.05,1
2021,30/07/21,1951,Major League Soccer,Orlando City SC,Atlanta United FC,39.8,35.93,1.56,0.98,18.6,19.2,3.0,2.0,2.8,0.6,2.37,0.63,3.15,2.1,1
2021,30/07/21,1952,Mexican Primera Division Torneo Apertura,Mazatlán FC,Pachuca,36.15,50.32,1.16,1.46,26.8,13.4,2.0,1.0,1.93,1.21,1.49,0.87,2.1,1.05,0
2021,30/07/21,1951,Major League Soccer,Los Angeles Galaxy,Portland Timbers,35.09,37.13,1.75,1.42,23.1,24.8,4.0,1.0,2.9,0.86,1.94,1.44,4.2,1.05,1
2021,30/07/21,1952,Mexican Primera Division Torneo Apertura,Puebla,Guadalajara,40.29,45.97,1.23,1.19,27.8,25.9,0.0,2.0,0.76,0.44,1.13,0.73,0.0,1.58,1
2021,31/07/21,1846,German 2. Bundesliga,FC Ingolstadt 04,1. FC Heidenheim 1846,27.79,33.8,1.21,1.3,,,1.0,2.0,1.33,0.5,2.35,0.99,1.05,2.1,0
2021,31/07/21,1846,German 2. Bundesliga,Hannover 96,Hansa Rostock,36.28,27.58,1.6,1.02,,,0.0,3.0,1.04,0.96,1.16,1.23,0.0,2.63,1
2021,31/07/21,1846,German 2. Bundesliga,Jahn Regensburg,SV Sandhausen,30.08,31.86,1.36,1.25,,,3.0,0.0,3.01,1.26,2.85,1.53,2.71,0.0,1
2021,31/07/21,2417,Scottish Premiership,Rangers,Livingston,74.5,32.84,2.57,0.48,,,3.0,0.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,Nimes,Dijon FCO,46.17,44.08,1.68,1.43,,,2.0,1.0,,,,,,,1
2021,31/07/21,1837,Danish SAS-Ligaen,Viborg,FC Midtjylland,26.94,62.65,0.76,2.08,,,0.0,2.0,,,,,,,0
2021,31/07/21,2417,Scottish Premiership,Ross County,St Johnstone,26.81,33.88,1.16,1.31,,,0.0,0.0,,,,,,,0
2021,31/07/21,2417,Scottish Premiership,Dundee,St Mirren,31.42,31.61,1.29,1.12,,,2.0,2.0,,,,,,,1
2021,31/07/21,1832,BJL,Sporting de Charleroi,St. Truidense,39.04,34.93,1.49,1.07,,,0.0,0.0,,,,,,,1
2021,31/07/21,1866,Russian Premier Liga,FC Ufa,Dinamo Moscow,35.25,51.08,1.03,1.45,,,2.0,3.0,,,,,,,0
2021,31/07/21,1827,ATMB,FC Trenkwalder Admira,SK Austria Klagenfurt,28.25,31.44,1.09,1.04,,,4.0,0.0,,,,,,,1
2021,31/07/21,1827,ATMB,Hartberg,Cashpoint SC Rheindorf Altach,34.46,32.32,1.38,1.11,,,1.0,2.0,,,,,,,1
2021,31/07/21,1827,ATMB,LASK Linz,Rapid Vienna,50.78,53.71,1.44,1.38,,,1.0,1.0,,,,,,,1
2021,31/07/21,1874,Swedish Allsvenskan,Degerfors IF,Varbergs BoIS FC,20.97,25.52,1.4,1.27,40.5,32.8,1.0,1.0,,,,,,,1
2021,31/07/21,1879,Swiss Raiffeisen Super League,FC Zurich,Lausanne Sports,34.93,33.26,1.66,1.4,,,3.0,1.0,,,,,,,1
2021,31/07/21,1832,BJL,Cercle Brugge,OH Leuven,35.02,36.19,1.44,1.24,,,1.0,1.0,,,,,,,1
2021,31/07/21,1832,BJL,RFC Seraing,KV Mechelen,30.53,44.25,1.19,1.55,,,1.0,0.0,,,,,,,0
2021,31/07/21,5641,APD,Colon Santa Fe,Godoy Cruz,31.02,29.31,1.52,1.23,,,1.0,0.0,0.55,0.59,0.73,1.02,1.05,0.0,1
2021,31/07/21,1844,French Ligue 2,Guingamp,Valenciennes,32.99,26.84,1.74,1.22,,,1.0,1.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,Rodez,Pau,25.63,27.42,1.29,1.2,,,1.0,0.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,AC Ajaccio,Amiens,28.04,31.12,1.17,1.14,,,3.0,1.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,Sochaux,Le Havre,30.34,28.19,1.38,1.12,,,0.0,2.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,AS Nancy Lorraine,Toulouse,30.61,49.53,1.29,2.07,,,0.0,4.0,,,,,,,0
2021,31/07/21,1866,Russian Premier Liga,CSKA Moscow,Lokomotiv Moscow,56.02,53.11,1.65,1.28,,,1.0,2.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,Paris FC,Dunkerque,34.57,22.94,1.6,0.91,,,2.0,1.0,,,,,,,1
2021,31/07/21,1844,French Ligue 2,Niort,Caen,20.35,26.32,1.19,1.36,,,0.0,1.0,,,,,,,0
2021,31/07/21,1879,Swiss Raiffeisen Super League,Young Boys,Grasshoppers Zürich,65.48,26.79,2.34,0.52,,,0.0,0.0,,,,,,,1
2021,31/07/21,1846,German 2. Bundesliga,Fortuna Düsseldorf,Werder Bremen,40.78,48.23,1.36,1.48,,,2.0,3.0,0.73,1.99,1.55,1.38,2.1,3.15,0
2021,31/07/21,1832,BJL,Eupen,Anderlecht,35.44,56.02,1.03,1.67,,,1.0,1.0,,,,,,,0
2021,31/07/21,5641,APD,Lanus,Union Santa Fe,43.7,32.2,1.72,1.01,,,1.0,1.0,0.96,0.69,0.62,1.86,1.05,1.05,1
2021,31/07/21,2417,Scottish Premiership,Hearts,Celtic,32.54,65.17,0.9,2.19,,,2.0,1.0,,,,,,,0
2021,31/07/21,2105,Brasileiro Série A,Fluminense,Juventude,51.74,38.96,1.47,0.65,,,,,,,,,,,1
2021,31/07/21,5641,APD,Racing Club,Sarmiento,43.19,30.06,1.66,0.87,,,1.0,0.0,1.0,0.45,1.44,0.61,1.05,0.0,1
2021,31/07/21,1951,Major League Soccer,Seattle Sounders FC,San Jose Earthquakes,44.58,31.71,1.83,0.82,11.8,17.0,0.0,1.0,1.31,0.6,0.98,0.44,0.0,1.05,1
2021,31/07/21,1951,Major League Soccer,New York Red Bulls,New England Revolution,42.8,48.67,1.51,1.3,21.6,19.6,2.0,3.0,1.0,2.81,1.19,1.69,2.1,3.15,1
2021,31/07/21,2105,Brasileiro Série A,São Paulo,Palmeiras,54.92,61.91,1.18,1.28,25.2,68.7,0.0,0.0,0.46,0.6,0.38,0.32,0.0,0.0,0
2021,31/07/21,1952,Mexican Primera Division Torneo Apertura,León,Tijuana,47.17,39.9,1.65,1.08,26.1,27.5,2.0,1.0,2.48,1.79,1.17,0.55,1.58,1.05,1
2021,31/07/21,2105,Brasileiro Série A,Internacional,Cuiaba,55.92,41.54,1.58,0.74,24.7,49.3,0.0,0.0,0.51,0.75,0.98,0.96,0.0,0.0,1
2021,31/07/21,4582,National Women's Soccer League,North Carolina FC,Orlando Pride,63.02,45.96,1.75,0.86,18.7,29.6,1.0,1.0,,,,,,,1
2021,31/07/21,2160,United Soccer League,Charlotte Independence,Tampa Bay Rowdies,18.38,26.48,1.21,1.33,22.2,7.6,2.0,0.0,1.25,0.97,1.13,1.36,2.1,0.0,0
2021,31/07/21,2160,United Soccer League,Pittsburgh Riverhounds,Hartford Athletic,22.8,11.69,1.75,0.78,12.4,24.3,3.0,1.0,2.49,0.9,2.52,0.57,2.7,1.05,1
2021,31/07/21,2160,United Soccer League,Loudoun United FC,Colorado Springs Switchbacks FC,9.82,20.47,1.36,1.96,0.8,21.8,1.0,3.0,1.8,3.24,1.45,2.03,1.05,2.63,0
2021,31/07/21,5641,APD,Platense,CA Independiente,30.8,44.87,1.07,1.5,,,1.0,1.0,1.22,0.61,0.64,1.12,1.05,1.05,0
2021,31/07/21,2160,United Soccer League,Louisville City FC,Oklahoma City Energy FC,30.13,12.09,1.72,0.66,10.4,18.8,2.0,1.0,1.66,1.3,0.68,0.61,1.96,1.05,1
2021,31/07/21,2160,United Soccer League,Birmingham Legion FC,Atlanta United 2,21.78,10.43,1.79,0.8,5.9,13.0,2.0,2.0,2.0,1.41,1.32,1.85,2.1,2.1,1
2021,31/07/21,1951,Major League Soccer,FC Cincinnati,DC United,27.04,38.16,1.21,1.34,8.4,24.4,0.0,0.0,1.19,0.46,1.16,0.47,0.0,0.0,0
2021,31/07/21,1951,Major League Soccer,Inter Miami CF,Montreal Impact,31.84,32.86,1.48,1.15,8.2,25.4,2.0,1.0,1.65,1.33,1.11,1.23,2.1,1.05,1
2021,31/07/21,1952,Mexican Primera Division Torneo Apertura,Club América,Necaxa,57.21,35.64,1.88,0.76,13.7,28.0,2.0,1.0,1.03,1.9,0.93,1.3,2.1,1.05,1
2021,31/07/21,2105,Brasileiro Série A,Bragantino,Grêmio,58.55,53.1,1.52,0.98,25.6,35.9,1.0,0.0,0.52,0.16,0.54,0.41,1.05,0.0,1
2021,31/07/21,1951,Major League Soccer,Houston Dynamo,Real Salt Lake,31.7,34.32,1.4,1.1,21.4,25.0,0.0,0.0,1.42,1.61,1.37,1.49,0.0,0.0,1
2021,31/07/21,2160,United Soccer League,Oakland Roots,Orange County SC,8.8,21.54,1.0,1.48,11.3,17.3,0.0,3.0,0.82,2.27,1.19,1.6,0.0,2.82,0
2021,31/07/21,1951,Major League Soccer,Sporting Kansas City,FC Dallas,47.31,35.96,1.83,0.93,13.7,18.0,1.0,2.0,1.86,1.03,1.94,0.87,1.05,2.1,1
2021,31/07/21,1951,Major League Soccer,Austin FC,Colorado Rapids,30.24,38.78,1.18,1.09,16.6,19.4,0.0,1.0,0.6,2.06,1.58,0.78,0.0,1.05,1
2021,31/07/21,2160,United Soccer League,Austin Bold FC,San Antonio FC,17.55,25.52,1.29,1.33,27.9,26.5,0.0,3.0,1.19,2.08,1.57,0.88,0.0,3.07,0
2021,31/07/21,2160,United Soccer League,El Paso Locomotive FC,Real Monarchs SLC,21.9,10.36,1.7,0.67,8.9,3.9,3.0,1.0,2.74,1.09,1.46,0.92,2.88,1.05,1
